latitude,longitude
47.7088267,-122.1601307
47.2768641,-122.2134697
47.2535492,-122.4469825
46.2025755,-123.3841695
45.6183882,-122.4917385
48.7470747,-122.4807487
47.1293765,-119.2791367
47.8142359,-122.3016909
47.5866676,-122.2340887
47.6091997,-122.3241094
47.5987016,-122.3351902
45.6304919,-122.6676833
45.6040109,-122.4757978
46.0427838,-118.3869759
47.6177789,-122.1915562
47.65588111,-122.3827633
47.6283848,-122.3418983
47.6228746,-122.3394194
48.1197291,-123.4322999
47.5974244,-122.3347174
47.204923,-122.288245
47.7953945,-122.2116571
47.6163395,-122.3330877
47.6115019,-122.3329014
47.581142,-122.3357333
48.454081,-122.334149
47.618848,-122.3467506
47.6044756,-122.3378981
47.5454638,-122.3764102
48.0570862,-123.802239
47.22830373,-122.4675536
45.613275,-122.50409
47.9148059463057,-124.544494766543
46.0039829278164,-122.845311463165
47.669317,-117.402327
47.30283,-122.424971
47.969278,-118.968139
48.53841,-121.448148
48.666724,-121.264849
48.666724,-121.264849
47.130142,-119.278077
48.510997,-122.227559
46.089925,-118.278785
46.339724,-120.85306
47.7534858,-122.1629554
47.7592911,-122.3448427
46.934055,-122.593948
47.018706,-122.897689
47.13519,-122.294425
48.3990120273125,-122.333582969284
45.618949,-122.525453
48.00101,-122.2061313
47.222542,-122.451573
47.26992,-122.488111
47.272625,-122.514344
47.926042,-122.096004
47.8176852900045,-124.151851571593
48.3331786074504,-124.660029250436
47.793213,-122.14057
47.793168,-122.140579
47.793094,-122.140577
47.793124,-122.140598
47.673795,-122.128859
47.673824,-122.128893
47.621409,-122.353711
47.621311,-122.353622
47.621313,-122.353652
47.621413,-122.353638
47.621376,-122.353648
47.621411,-122.353676
47.62131,-122.353703
47.621312,-122.353589
47.621377,-122.353675
47.621377,-122.353708
47.621309,-122.353679
47.621378,-122.35362
47.302692,-122.424934
47.66149,-122.29641
47.467371,-122.33941
47.621055,-122.175961
47.62119,-122.176009
47.62118,-122.175985
47.621179,-122.176023
47.621169,-122.175976
47.620982,-122.175927
47.620905,-122.175829
47.238641,-119.895401
47.238277,-119.895745
47.614104,-122.33319
47.614112,-122.333147
47.606279,-122.335205
45.606403,-122.471468
47.252148,-122.5242
47.7328387,-122.2572381
47.691832,-122.35681
47.69158,-122.356266
47.3067,-122.58017
47.7096188,-122.1623907
47.6594,-122.36947
47.474171,-122.224102
47.634438,-122.324583
47.331977,-122.093326
46.99476,-122.82386
47.451373,-122.826865
47.542153,-121.836634
48.78502,-122.488874
47.62497,-117.539743
47.625057,-117.53991
48.791491,-122.492374
46.323285894252,-119.99395804467
47.624986,-117.539808
47.625019,-117.539665
47.625059,-117.539598
47.625024,-117.539864
47.238487,-122.294677
45.852238,-122.708784
45.852356,-122.708312
45.852508,-122.708365
47.613972,-122.194125
47.613973,-122.194071
47.787897,-122.311661
47.787867,-122.31192
47.474362,-122.244997
47.474448,-122.245008
47.474291,-122.244992
47.198314,-122.489257
47.282993,-122.48233
47.584289,-122.136777
47.166509,-122.145315
47.19854,-121.979695
47.605192,-122.33285
47.602544,-122.33301
47.602553,-122.332883
45.629395,-122.663203
45.629428,-122.663273
46.97901,-120.25756
47.04451,-122.8451
47.547088,-122.065336
47.044497,-122.845142
47.517917,-122.354531
47.645191,-122.025977
47.8444,-122.542242
47.620778,-122.630222
47.4418203,-122.1554235
47.859687,-121.967706
47.155817,-122.358682
47.282974,-122.48227
47.593975,-122.324221
47.618226,-122.333907
47.61823,-122.33392
47.618233,-122.33391
47.618223,-122.334017
47.618246,-122.333948
47.618237,-122.33389
47.618244,-122.33387
47.61824,-122.333855
47.7108371216806,-122.17214269969
46.997452,-122.822239
46.26024,-119.309695
47.707867,-122.321702
47.621188,-122.175998
47.63187,-122.14277
47.582147,-122.136648
47.582154,-122.136594
48.116173,-123.434727
47.75648,-122.66051
47.72305,-122.29212
47.453215,-122.249421
47.453253,-122.24899
47.446823,-122.329489
47.045836,-122.942007
48.437167,-122.336944
47.182613,-122.291317
47.181019,-122.293055
46.229119,-119.106522
47.322103,-122.173962
48.518102,-122.611203
48.518179,-122.611202
45.639182,-122.623391
45.639153,-122.623459
45.639139,-122.62349
48.286317,-122.662027
47.615553,-122.32285
47.8789325,-122.2071316
47.8124532,-122.3758246
47.8113372,-122.37709
47.6733025,-122.1186641
47.67881,-122.17536
47.6743748,-122.3878536
47.6807529,-122.4047949
47.5975217,-122.3276786
47.6357914,-122.5148321
47.4274546,-122.2958586
47.619761,-122.199755
47.619799,-122.199793
47.61977,-122.199722
47.725382,-122.346419
47.737887,-122.636288
47.453855,-122.823114
47.313906,-122.312283
47.496601,-122.65211
48.039928,-122.409736
46.448508,-120.43099
46.448538,-120.430957
48.73423,-122.48795
47.044728,-122.902484
47.044722,-122.902484
47.5976,-122.142
47.049618,-122.829249
47.535286,-122.610191
48.514381,-122.616919
48.517744,-122.610748
46.216773190847,-119.21101917564
47.209058,-118.22567
47.67381,-117.1130101
47.546287,-122.351925
47.616037,-122.205528
47.615891,-122.343135
47.61588,-122.343138
48.052803,-122.187759
48.052792,-122.187748
46.230229,-119.226637
46.230409,-119.227595
47.513098,-122.652068
48.507864,-122.613612
47.877436,-122.179395
47.2593,-122.43424
47.542318,-122.32446
47.70779,-122.321726
47.707814,-122.321637
47.706929,-122.320888
47.706948,-122.320856
47.546291,-122.351988
47.180071,-122.552103
48.151766,-122.181562
47.199421,-122.295091
47.199423,-122.295043
46.225504,-119.118868
46.977979,-120.542576
47.228587,-122.484155
47.2423503,-122.4367763
47.274639,-122.466744
47.228593,-122.484226
47.228587,-122.484083
47.46655,-122.22995
47.676223,-122.19942
47.676179,-122.199363
47.830769,-122.275153
47.6169094,-122.0334614
47.71535,-117.412094
47.616915,-122.303963
48.745308,-122.481071
47.670337,-117.1812368
47.274538,-122.466743
47.069827,-122.773312
45.821511,-120.823346
47.816836,-122.290084
47.228589,-122.484377
45.821535,-120.822781
48.7885917,-122.5060156
48.7391984,-122.4851568
47.9120626,-122.1014074
47.935727,-122.218396
47.8101038,-122.3735496
47.731273,-122.293062
47.255117,-122.476611
47.542276,-122.324533
47.57865585,-122.1665252
48.182091,-122.127735
47.234632,-122.409949
47.221823,-122.443032
47.614112,-122.196978
47.67109,-117.112915
47.623302,-122.345789
47.623345,-122.345853
47.623274,-122.345984
47.623307,-122.345933
47.623224,-122.345917
47.62326,-122.345845
47.5977415,-122.3329233
48.391957,-122.490724
47.814648,-122.112354
47.6206301,-122.3198568
47.603058,-122.327446
47.603016,-122.3274
47.6031,-122.327484
47.603149,-122.327507
47.602955,-122.327339
47.603241,-122.327568
47.482839,-122.176025
47.482565,-122.175843
47.161364,-122.517389
47.161377,-122.517325
48.219574,-122.689582
47.363983,-122.241893
47.242139,-122.437121
47.6098443,-122.2024273
47.6280692,-122.1438882
47.6753316,-122.2057967
45.627364,-122.673345
45.627361,-122.673261
45.627365,-122.67312
46.27729,-119.216005
47.300047,-117.978322
47.607141,-122.333917
48.47916,-120.186565
45.625546157476,-122.58179668033
47.357329,-122.301971
47.2999,-122.2135
47.72502653207452,-122.2056687024531
47.621304,-122.357684
46.938306,-121.472889
47.255696,-122.529248
47.229467,-122.420899
47.23432,-117.370158
47.980493,-122.197684
47.980407,-122.197643
47.494084,-122.206335
48.10697,-122.779991
47.18093,-122.44228
47.298756,-122.515766
48.219576,-122.689657
48.2325756,-122.3291167
47.265202,-122.449629
48.3989941,-122.3334128
47.5806355,-122.1564536
47.6086439,-122.3236997
47.6065736,-122.3230702
47.4413275,-122.2950909
47.2478256,-122.4141119
47.1809341,-122.4340709
45.661573,-122.5636326
45.621549,-122.572604
47.609487,-122.342908
47.476251,-122.332159
47.931316,-122.219758
47.616857,-122.307818
47.614387,-122.351622
47.050128,-122.823353
47.662861,-122.097803
47.045574,-122.857714
45.578726,-122.379886
46.222377,-119.217259
47.274697,-122.468095
47.6094628,-122.3428431
47.6004833,-122.31738
47.5732455,-122.6336963
46.1315296,-122.9358643
47.489755,-121.791949
47.382882,-122.229116
47.605477,-122.323427
47.745333,-117.407863
47.744534,-122.63931
47.744532,-122.639463
48.251621,-121.601383
46.71653,-120.677423
47.707366,-122.173913
47.672004,-117.386224
45.66201,-122.584186
45.662011,-122.584106
47.224977,-122.435165
46.593746,-120.547564
47.62066,-122.32952
48.7330226,-122.4712397
47.538782,-122.282797
47.49845,-122.20461
47.092582,-122.644253
47.820256,-122.271361
47.611261,-122.320999
47.6183604,-122.3383451
47.21543,-122.47068
48.09264,-122.1897
47.118605,-118.365561
47.7033,-122.32519
47.67137,-122.11949
47.63986,-122.377668
47.450258,-122.299448
47.618675,-122.18436
47.250837,-122.455311
47.70931,-122.31601
47.701359,-122.363146
47.234898,-122.429536
47.546017,-122.06528
47.7133,-122.209
45.643374,-122.600102
47.619791,-122.19971
47.619784,-122.199758
48.108127,-122.782026
47.6013484,-122.3179139
47.6617217,-122.3758674
47.25033,-122.18104
47.228157,-122.485043
47.19404038977142,-124.1980829153442
47.56720941097377,-122.3302094155016
47.943721,-117.476902
47.444398,-122.29516
47.656426,-117.367743
47.693653,-117.374808
47.611826,-122.201331
47.972937,-122.200839
46.680072,-122.977218
47.101923,-122.296815
47.618104,-122.19222
47.618059,-122.192221
47.618012,-122.192224
47.617957,-122.192223
47.617904,-122.192223
47.617862,-122.192221
47.617821,-122.192223
47.617771,-122.192224
47.616076,-122.339828
47.616069,-122.339836
47.616081,-122.339836
47.616062,-122.339797
47.616069,-122.339786
47.616069,-122.339818
47.616026,-122.339818
47.616069,-122.339882
47.616062,-122.339845
47.616055,-122.339829
47.616055,-122.33985
47.616071,-122.339854
47.616083,-122.33985
47.616082,-122.339821
47.616076,-122.339754
47.616259,-122.338853
47.616265,-122.338863
47.616277,-122.338872
47.616259,-122.338839
47.616276,-122.338848
47.616271,-122.338868
47.61628,-122.338861
47.616076,-122.339844
47.61607,-122.339824
47.615307,-122.338225
47.615314,-122.338234
47.61532,-122.338246
47.615305,-122.338215
47.615303,-122.338242
47.615311,-122.338245
47.615297,-122.338221
47.616662,-122.340786
47.616653,-122.340794
47.616663,-122.340804
47.616663,-122.340794
47.778256,-122.344832
47.712309,-122.179514
47.657317,-117.287492
47.625021,-117.539657
47.625087,-117.539968
47.625006,-117.539796
47.625021,-117.539667
47.625019,-117.539831
47.625122,-117.539614
47.772426,-122.187139
47.5926384626354,-122.330869270063
47.5955737030563,-122.311841805333
47.6054544002366,-122.330085418863
47.610826048907,-122.334346934116
47.6492281351155,-122.342061617054
47.6548806651459,-122.319211227533
47.6560149395404,-122.305003488076
47.6619766883491,-122.293346008603
47.04506,-122.89476
48.89416,-122.281001
47.973294,-122.201177
46.2925976863444,-119.274740824072
46.375435,-120.33262
48.081697184675,-121.96881709403
48.0812599680094,-121.968687709625
47.271112,-122.487932
47.625629,-122.342054
47.625821,-122.342051
47.5816,-122.334883
47.581601,-122.334848
47.5816,-122.33481
47.581595,-122.334777
47.902712,-122.246862
48.72532,-122.505152
47.2600301,-122.4438042
47.6184362,-122.1962934
47.531503,-122.072654
47.530138,-122.070337
47.530096,-122.070319
47.455407,-122.256023
47.615249,-122.3332564
47.49132,-121.79308
47.2297155,-123.1108409
47.604891,-122.336815
45.816957,-122.74557
48.754914,-122.459858
46.0781030999106,-118.273813752914
46.0805102792022,-118.281170868322
46.58914,-120.603074
46.107148,-122.941863
48.052642,-122.178325
48.052658,-122.178452
46.719919,-117.182462
46.71994,-117.182416
46.719669,-117.181523
47.103405,-119.83392
47.374141,-123.155375
46.324948,-119.308371
47.604817,-122.330568
47.512,-122.28809
47.511906,-122.2884
47.51099,-122.29256
48.114488,-123.431968
48.114455,-123.431904
48.114513,-123.43206
45.82999,-122.74774
46.081031,-118.284393
46.9708301,-123.821326
46.9710806,-123.8210041
46.9711266,-123.8209186
46.9711383,-123.8208837
46.9711604,-123.8208462
47.611198,-122.334788
47.673872,-117.35623
48.50598,-122.6117
46.25605,-119.11724
46.06881,-118.35589
47.12836,-123.10355
45.645638,-122.601482
46.9711067,-123.8209599
48.164038,-122.184364
45.647766,-122.59692
45.647721,-122.596933
45.647742,-122.596928
47.673595,-117.20218
48.78815,-122.487681
47.9752,-122.2018
48.777522,-122.503621
48.751046,-122.477956
47.62245,-122.17886
47.441532,-122.228219
47.441532,-122.228004
47.442974,-122.227286
47.442791,-122.227276
47.442789,-122.227261
48.713154,-122.499368
47.66367,-117.412254
47.66371,-117.412254
46.679769,-122.976995
47.622447,-122.178896
47.622458,-122.178882
47.622468,-122.17887
47.622478,-122.177542
47.622506,-122.177537
47.501531,-122.204642
47.502224,-122.20351
47.095838,-122.357127
47.563966,-122.287468
47.45568,-122.281965
47.707803,-122.583387
47.725432,-122.346418
48.080594,-123.117292
45.722257,-122.650906
47.831167,-122.275227
47.501409,-122.204499
47.830787,-122.275145
47.622476,-122.17888
48.451235,-122.343842
47.622443,-122.178877
46.72914,-117.177179
47.622449,-122.178919
47.615003,-122.331809
47.61488,-122.331476
47.614938,-122.331583
47.614938,-122.331508
47.910443,-122.22728
47.91042,-122.22728
47.3016,-122.234444
45.6299198,-122.6684897
47.418452,-122.199528
47.392052,-122.202541
47.648127,-122.317529
47.740406,-117.482601
46.603757,-120.503355
47.909318,-122.225827
46.2159449742615,-119.218547768196
48.436844,-122.312753
47.254591,-122.439294
47.275715,-122.396176
47.209689,-122.462833
47.85919654,-122.1767124
47.329972,-122.582577
48.715337,-122.477684
47.555928,-122.67698
47.318292,-122.335526
47.318336,-122.33558
47.655327,-122.205254
47.418161,-122.292929
46.037685,-118.371025
47.019158,-120.537756
47.617103,-122.192456
47.620163,-122.190604
45.72812,-121.48508
47.196706,-122.206916
46.03764,-118.370917
48.759581,-122.459056
47.622256,-122.356564
47.6539512,-122.3469551
47.620085,-122.336021
47.622256,-122.356521
47.582053,-122.14192
47.736838,-117.411732
47.619687,-122.200551
47.619744,-122.200532
47.61974,-122.20052
47.619679,-122.200523
47.619715,-122.200473
48.10556,-123.40325
46.71111,-117.17948
47.4742,-122.24461
47.613392,-122.195757
47.613392,-122.195727
47.613391,-122.19581
47.613389,-122.195787
47.613391,-122.195743
47.61339,-122.195775
47.613392,-122.195765
47.613391,-122.195822
47.61339,-122.195793
47.613391,-122.195782
47.673966,-122.103558
45.563002,-122.325741
45.56304,-122.325634
45.562604,-122.326084
45.562567,-122.325966
45.56304,-122.32558
47.62624,-122.52045
46.272432,-119.182453
48.791487,-122.4923624
45.562907,-122.325816
47.527279,-122.033704
47.70642159,-122.18424008
47.705801,-122.234482
47.6303953,-122.1284522
47.031798,-122.930754
47.031747,-122.930773
47.028426,-122.8942
47.622439,-122.178864
47.622458,-122.178904
47.622438,-122.178891
47.625644,-122.341968
47.625645,-122.341914
47.544619,-122.017533
47.544561,-122.017533
46.9847271,-122.9116758
47.625578,-122.342054
45.71609,-121.46967
47.628913,-122.374255
47.630972,-122.377102
47.628833,-122.374083
47.62887,-122.37405
47.628949,-122.374183
47.62902,-122.374217
47.628906,-122.374292
47.628952,-122.374166
47.62877,-122.374164
47.631008,-122.377303
47.628986,-122.374253
47.628828,-122.374029
47.628831,-122.374123
47.628816,-122.374053
47.62879,-122.373934
47.628781,-122.373925
47.628977,-122.374338
47.628839,-122.374202
47.629146,-122.374483
47.630379,-122.377129
47.629039,-122.372364
47.630844,-122.377344
47.754031,-122.166149
48.080279,-123.173408
47.2334631,-122.3455343
46.652275,-120.54048
46.65216,-120.54041
47.115002,-122.294053
46.652264,-120.53995
46.65222,-120.540146
46.652363,-120.53998
46.653072,-120.539856
47.443065,-122.225152
47.6250127,-122.3364747
47.6254177,-122.335525
47.622478,-122.178862
47.622486,-122.177564
47.622496,-122.177518
47.622504,-122.17756
47.622484,-122.17752
47.622495,-122.177544
47.622463,-122.178858
47.800342,-122.33173
47.186179,-122.462768
47.626531,-122.329993
47.622435,-122.178878
47.62244,-122.178907
47.622467,-122.178891
45.817752,-122.682883
46.107135,-122.941812
47.397945,-120.263405
47.398136,-120.263596
47.398167,-120.26353
47.624088,-122.336144
47.624117,-122.336165
47.624108,-122.33611
47.624088,-122.336176
47.624137,-122.336153
47.624035,-122.336045
46.596804,-120.50383
47.614898,-122.194141
47.614918,-122.194147
48.747418,-122.457754
47.61488,-122.194148
47.65198,-117.36062
48.7443,-122.4632
46.19719,-119.16163
47.614876,-122.194183
47.614899,-122.19419
47.204297,-122.282553
47.622622,-122.177263
47.622527,-122.1773
47.446482,-122.148366
48.78587,-122.506288
46.2563,-119.90306
45.72812,-121.48505
47.6970343,-122.2905516
48.152773,-122.139845
48.152772,-122.139814
47.203639,-122.313561
47.624014,-122.336271
47.624139,-122.335419
47.623947,-122.335413
47.624,-122.335571
47.623978,-122.335571
47.623864,-122.335662
47.62398,-122.335809
45.779686,-122.539513
45.779802,-122.539517
47.620482,-122.336253
47.62044,-122.336175
47.620199,-122.336167
47.623798,-122.337642
47.623911,-122.337694
45.684915,-122.55342
45.684954,-122.553369
47.689356,-122.37659
48.451297,-122.339812
47.22813861226714,-122.4991558918571
47.25927995829793,-122.4342927024078
47.228157,-122.485043
47.22778,-122.48298
47.626199,-117.537711
47.626233,-117.537649
47.626154,-117.537759
47.045491,-122.906952
46.533843,-122.484997
46.531361,-122.629874
46.555781,-122.280891
46.555776,-122.280891
46.76501,-122.194239
47.527541,-122.315845
47.621342,-122.336349
47.621341,-122.336351
47.629205,-122.339422
47.629254,-122.339434
47.6293,-122.339449
46.639615,-121.390658
48.53532,-123.01408
48.53475594577669,-123.0185331190491
48.44512,-122.86036
48.70455277599716,-122.9091449298859
48.69529,-122.90453
48.69418,-122.90417
48.52618264160765,-122.912665364418
48.450232,-122.337084
48.450226,-122.337127
47.61186,-122.20131
46.586168,-120.49748
46.535844,-121.958906
46.609914,-121.669494
46.586189,-120.49749
47.702793,-122.32588
47.617519,-122.340205
47.617496,-122.340242
47.617506,-122.340219
47.617525,-122.340196
47.61751,-122.340215
47.6175,-122.340235
47.617505,-122.340227
47.617454,-122.34029
47.617405,-122.340395
47.617498,-122.340269
47.617439,-122.340315
47.617425,-122.340333
47.597097,-122.323903
47.66201,-122.501966
47.662012,-122.501937
47.634499,-122.326277
47.634528,-122.326341
47.634499,-122.326374
47.60025,-122.29722
47.195239,-120.956153
46.533843,-122.484954
46.531353,-122.630243
47.57865,-122.16518
47.578473,-122.1664985
47.5469551,-122.3288731
47.51766862379205,-122.2972198797612
47.6113722,-122.343703
45.71614416610213,-122.6423363220896
47.66981,-122.38494
47.6788524,-122.1260216
47.5437808,-122.1613321
47.6215389,-122.3602985
47.6148399,-122.3241666
47.6121794,-122.2009976
47.6205619,-122.6344971
47.24015768,-122.4484477
47.636824,-122.144188
45.75095984777836,-122.5475799067463
47.6212984,-122.3407408
47.57668091,-122.1670054
47.57858476,-122.1657146
47.57932701,-122.1663053
47.5766937,-122.1671315
47.5511184,-122.0722164
47.6144471,-122.3410102
47.5023415,-122.6523737
46.19119292963141,-119.1462642198423
47.44897,-122.25331
47.0987868,-122.374551
47.0968511,-122.2694515
47.4577042,-122.2511413
47.20619,-122.434402
47.796251,-122.1939756
47.2029039,-122.224457
47.7647852,-122.1845859
47.216825,-122.406489
47.1851726,-122.4705984
48.862062,-117.369619
48.60856686159947,-123.1528817160419
47.56716777356541,-122.3648474752029
47.2125843,-122.240193
47.0560184,-122.7551371
47.61360885799295,-122.3157949872482
47.5597763,-122.2911963
47.7634842,-122.1813697
47.5403411,-122.2832798
47.633041,-122.136031
47.502354,-122.34112
47.66451353121646,-122.3000103044389
47.7486311,-122.3594244
47.7486311,-122.3594244
47.7265843,-122.347325
47.5652645,-122.6760895
47.444149,-122.460142
48.099457,-122.188461
48.099457,-122.188418
48.099464,-122.188407
48.099464,-122.188429
47.03638122472486,-122.7581226007632
47.668993,-117.098183
47.669151,-117.098583
47.669187,-117.098583
47.669173,-117.098508
47.202015,-122.42894
47.622867,-122.336753
47.705587,-122.185308
47.651792,-122.352916
47.76572183096526,-122.6627871606062
46.053642,-118.352325
47.614578,-122.196429
47.614574,-122.196404
47.614582,-122.196425
47.614599,-122.196437
47.614579,-122.196417
47.61486,-122.1971
47.614558,-122.19646
47.614583,-122.196445
47.61457,-122.19644
47.614588,-122.19643
47.614594,-122.196441
47.614641,-122.196451
47.614572,-122.196469
47.614618,-122.196459
47.614594,-122.196424
47.614667,-122.196453
47.614743,-122.196447
47.614747,-122.196461
47.614618,-122.196463
47.614604,-122.19644
47.614626,-122.196492
47.614621,-122.196465
47.61461,-122.196465
47.614901,-122.196644
47.614596,-122.196464
47.614571,-122.196442
47.614582,-122.196477
47.614607,-122.196471
47.614569,-122.19648
47.614592,-122.196456
46.349067,-124.053026
46.652767,-120.5399
47.865523,-122.283056
46.605313,-120.482625
47.662926,-117.431874
47.203619,-122.313662
47.185951,-122.482651
48.449451,-122.346313
47.667884,-117.104126
47.614019,-122.335273
48.559758,-122.347134
47.4570519,-122.2506784
47.2375299,-122.2456564
47.0574,-122.811905
47.599475,-117.369543
47.68229,-117.285339
47.750782,-117.409002
47.621558,-122.336929
47.621611,-122.336961
47.621517,-122.336996
47.621596,-122.337002
47.621564,-122.336999
47.621597,-122.337012
47.621624,-122.336999
47.621547,-122.33698
47.621566,-122.336961
47.621587,-122.336956
46.425404,-117.04866
47.39555066865192,-122.2288883182994
47.202106,-122.428907
48.815705,-122.555513
45.578597,-122.369998
45.578612,-122.369966
45.578614,-122.37
45.578607,-122.370007
45.578611,-122.369998
45.578601,-122.369971
47.6743486,-117.2044944
47.6743353,-117.2045108
47.6743405,-117.2045349
47.6743272,-117.2045561
47.6743267,-117.2045772
47.6742739,-117.20461
46.843149,-120.462157
47.6041511495015,-122.1894093904771
46.535837,-121.958914
47.670465,-122.114889
47.3001237950386,-117.976062919428
47.4972856294039,-117.565699782953
47.6441402329576,-117.576707512147
47.6405748972829,-117.550308583482
47.636747291571,-117.538139100635
47.6268814476275,-117.537588234816
47.6176524554148,-117.489923319859
47.625993076023,-117.401065286262
47.6464283735088,-117.426683514568
47.659207793755,-117.427341208809
47.6596979865922,-117.425382878579
47.6589127666411,-117.420004142045
47.6628381439015,-117.429561558108
47.6649707611323,-117.424154919314
47.6635639825081,-117.413773924025
47.6576629583616,-117.401612930819
47.6791780046368,-117.409162927993
47.008089,-124.163397
47.04741,-122.80642
47.047593,-122.806449
47.047474,-122.806465
45.623493,-122.677765
45.623505,-122.677765
46.6099,-121.669522
46.765037,-122.194264
47.78069523487534,-122.3391735072087
47.80840769494938,-122.360088285259
47.84948206900219,-122.3254230447766
47.82656454887777,-122.3428296754615
47.831333,-122.341988
47.78448638661424,-122.3732492278488
47.80893133290714,-122.3293563375386
47.030911,-122.932627
48.149745,-122.190394
48.149743,-122.190468
47.95778906871235,-122.2326770466201
47.7407321,-122.2901406
47.77635,-122.33231
47.769184,-122.37546
47.4902,-122.2493
47.31915,-122.30149
47.51424,-122.34568
47.5872608,-122.1650353
47.46503,-122.32381
46.241776,-119.121735
46.241722,-119.121734
47.64787,-122.33814
47.69937,-122.02566
47.64994,-122.37907
48.05069032221915,-122.818503675169
46.226072,-119.206387
47.721503,-117.284268
47.721475,-117.284169
47.60852,-122.34208
47.608639,-122.342184
47.66138,-122.354868
47.755249,-120.740669
46.20333,-123.384254
47.670431,-122.112045
47.186871,-122.485016
47.54486,-122.3722
47.081118,-119.861923
47.66,-122.4
46.21069,-119.21319
47.3809667,-122.2554202
47.483574,-122.194344
48.42017,-122.32547
48.776637,-122.485335
47.60075,-122.039233
47.60075,-122.039225
48.106661,-122.574574
47.990675,-122.890677
48.049829,-122.92153
48.010013,-122.76919
48.110439,-122.782824
48.110637,-122.770968
48.0619280325713,-123.167882081794
48.115196464776,-123.270377775693
48.105604,-123.402787
48.1161911569291,-123.422787582193
47.609463,-122.342843
47.608994,-122.342068
47.608951,-122.342068
47.608929,-122.342047
47.60559,-122.338823
46.653156,-120.5389
48.288001,-122.64851
47.00615,-120.586792
47.61945391175123,-122.3225478616408
47.58535,-122.30052
45.66531,-122.51758
47.51799,-122.32796
47.6202877,-122.3407099
47.45779,-122.25055
45.632778,-122.533237
45.685084,-122.55316
47.557984,-122.386588
47.188135,-122.482901
47.188115,-122.482895
47.670584,-117.103222
46.60541391177425,-120.4883113463725
47.621398,-122.332169
45.723483,-122.660697
47.62025721078499,-122.3576682272773
47.8598768,-122.1763744
47.951511,-124.385225
47.951755,-124.385224
47.951733,-124.385143
47.951731,-124.385094
47.951725,-124.38505
47.951731,-124.384998
47.709207,-122.183452
48.095561,-122.188333
46.804114,-123.012262
47.713574,-122.569571
45.636784,-122.66932
48.116189,-123.422801
46.545833,-122.868675
46.545803,-122.868665
47.28234,-122.3216
45.709526,-122.553651
47.5055425,-122.1575712
45.639166,-122.62342
47.624082,-122.306103
47.658733,-122.342392
47.61934,-122.326514
47.447383,-122.263624
47.611829,-122.20129
47.62253020451757,-122.3637826886285
47.612553,-122.194193
47.214392,-122.466683
46.60505,-120.50123
46.545819,-122.868673
46.545813,-122.868669
46.545824,-122.868675
47.46837,-122.24634
47.61963111516519,-122.3482222482562
47.087995,-122.288846
47.088025,-122.288868
46.97986984717392,-123.6018506609589
45.64788967400161,-122.5964784583667
46.2384005000675,-119.236546360665
47.927306,-122.224386
47.429018,-120.317749
46.546501,-122.870577
47.663266,-122.09647
47.663192,-122.096458
47.622488,-122.177532
47.92732,-122.224279
47.66265779429767,-122.0888057043043
47.03956,-122.83416
47.657859,-117.268802
47.696592,-117.281541
46.341854,-124.042771
46.341871,-124.042231
46.341871,-124.042231
46.341965,-124.042202
46.341965,-124.042202
47.740087,-117.409868
48.436476,-122.325376
48.09971,-122.17739
48.287961,-122.648504
47.626144,-122.333176
47.649899,-122.307363
46.27125,-119.22106
48.142914,-122.18315
48.5129,-122.61075
46.969362,-123.824103
46.211227,-119.166811
47.616541,-122.338895
47.616361,-122.338907
47.616426,-122.338861
47.616431,-122.338887
47.61643,-122.338839
47.616422,-122.338744
47.616332,-122.339025
48.241595,-117.714446
47.616428,-122.338808
47.616789,-122.338601
47.616346,-122.338998
47.61633,-122.339038
47.616349,-122.339014
47.616271,-122.338882
47.616289,-122.33887
47.61627,-122.33883
47.616273,-122.338855
47.616288,-122.33885
47.616389,-122.339051
47.616414,-122.339082
47.616432,-122.339064
47.616436,-122.339045
47.616416,-122.339024
47.616397,-122.339079
47.616454,-122.339046
47.616427,-122.339052
47.616442,-122.339095
47.616416,-122.339066
48.52266349672606,-123.02795359041
47.585163,-122.386314
47.590301,-122.317437
47.73227,-122.348276
47.662076,-122.337269
47.73205,-122.310953
47.225159,-122.465217
47.616463,-122.033253
48.24177639,-117.7141178
47.616286,-122.33881
47.12415,-122.29558
47.668673,-122.380077
47.66637,-122.0978
47.6214014,-122.3295578
47.3943430432557,-122.2297828058338
47.755159,-117.397677
47.755199,-117.397635
47.814223,-122.206093
48.115077,-123.432348
48.115059,-123.432303
48.115037,-123.432251
47.624524,-122.361645
47.670267,-122.379498
47.6549,-122.345912
47.636641,-122.328705
47.540413,-122.356173
46.2619615442859,-119.2199026025175
48.747471,-122.45785
48.698322,-122.443137
48.802177,-122.494601
48.766849,-122.500124
47.624209,-122.337729
47.624085,-122.337727
47.623802,-122.335507
47.623721,-122.335511
47.61181562734982,-122.3332516452808
47.203412,-122.248093
47.248,-122.438
47.67440517520528,-122.1260473876026
47.25436,-122.43926
47.6170248,-122.3322181
48.24153,-122.374546
47.67516,-122.12506
47.90631,-122.237592
47.566899,-122.36456
45.618268,-122.545053
47.613691,-122.33813
48.0528819,-119.901163
47.607943,-122.338246
47.74677,-122.637493
48.0526964,-119.9021097
47.6086916,-122.3358846
47.6080393,-122.335645
47.607309,-122.3370886
48.6734067,-121.2490902
48.1092092,-122.7728535
46.653008,-120.540446
